period,block_number,num_transactions,inversion_count,inversion_rate,max_possible_inversions
STABLE_POST_MERGE_2023,17500656,144,1215,0.11800699300699301,10296
STABLE_POST_MERGE_2023,17500657,145,1070,0.1024904214559387,10440
STABLE_POST_MERGE_2023,17500658,132,1142,0.13208420078649086,8646
STABLE_POST_MERGE_2023,17500659,162,899,0.06893643125527184,13041
STABLE_POST_MERGE_2023,17500660,118,407,0.05895987251919455,6903
STABLE_POST_MERGE_2023,17500661,154,495,0.04201680672268908,11781
STABLE_POST_MERGE_2023,17500662,118,479,0.06939012023757786,6903
STABLE_POST_MERGE_2023,17500663,137,742,0.07964791756118506,9316
STABLE_POST_MERGE_2023,17500664,160,1897,0.14913522012578617,12720
STABLE_POST_MERGE_2023,17500665,133,1489,0.16962861699703805,8778
STABLE_POST_MERGE_2023,17500666,177,1743,0.11190292758089368,15576
STABLE_POST_MERGE_2023,17500667,199,3279,0.16643825186538755,19701
STABLE_POST_MERGE_2023,17500668,140,707,0.07266187050359713,9730
STABLE_POST_MERGE_2023,17500669,132,259,0.029956049040018504,8646
STABLE_POST_MERGE_2023,17500670,131,1271,0.14926600117439812,8515
STABLE_POST_MERGE_2023,17500671,143,249,0.024524771003644242,10153
STABLE_POST_MERGE_2023,17500672,126,165,0.02095238095238095,7875
STABLE_POST_MERGE_2023,17500673,182,2048,0.12433974864914091,16471
STABLE_POST_MERGE_2023,17500674,155,803,0.06728110599078341,11935
STABLE_POST_MERGE_2023,17500675,138,761,0.0805035438485137,9453
STABLE_POST_MERGE_2023,17500676,160,845,0.06643081761006289,12720
STABLE_POST_MERGE_2023,17500677,138,674,0.07130011636517508,9453
STABLE_POST_MERGE_2023,17500678,131,1169,0.13728714034057546,8515
STABLE_POST_MERGE_2023,17500679,154,1227,0.10415075120957473,11781
STABLE_POST_MERGE_2023,17500680,102,0,0.0,5151
STABLE_POST_MERGE_2023,17500681,161,519,0.04029503105590062,12880
STABLE_POST_MERGE_2023,17500682,131,819,0.09618320610687023,8515
STABLE_POST_MERGE_2023,17500683,162,985,0.07553101756000306,13041
STABLE_POST_MERGE_2023,17500684,106,0,0.0,5565
STABLE_POST_MERGE_2023,17500685,165,873,0.06452328159645233,13530
STABLE_POST_MERGE_2023,17500686,178,0,0.0,15753
STABLE_POST_MERGE_2023,17500687,160,1747,0.1373427672955975,12720
STABLE_POST_MERGE_2023,17500688,141,411,0.04164133738601824,9870
STABLE_POST_MERGE_2023,17500689,176,1545,0.10032467532467533,15400
STABLE_POST_MERGE_2023,17500690,151,1150,0.10154525386313466,11325
STABLE_POST_MERGE_2023,17500691,141,968,0.09807497467071935,9870
STABLE_POST_MERGE_2023,17500692,157,977,0.07978115302956067,12246
STABLE_POST_MERGE_2023,17500693,103,0,0.0,5253
STABLE_POST_MERGE_2023,17500694,155,549,0.04599916212819439,11935
STABLE_POST_MERGE_2023,17500695,149,1380,0.1251587157627426,11026
STABLE_POST_MERGE_2023,17500696,127,998,0.12473440819897513,8001
STABLE_POST_MERGE_2023,17500697,155,351,0.029409300377042313,11935
STABLE_POST_MERGE_2023,17500698,161,1335,0.10364906832298136,12880
STABLE_POST_MERGE_2023,17500699,148,1756,0.1614267328553043,10878
STABLE_POST_MERGE_2023,17500700,129,889,0.10767926356589147,8256
STABLE_POST_MERGE_2023,17500701,154,1137,0.09651133180544945,11781
STABLE_POST_MERGE_2023,17500702,124,1113,0.14594807238394963,7626
STABLE_POST_MERGE_2023,17500703,134,904,0.10144764897317922,8911
STABLE_POST_MERGE_2023,17500704,136,1074,0.11699346405228758,9180
STABLE_POST_MERGE_2023,17500705,144,232,0.022533022533022532,10296
STABLE_POST_MERGE_2023,17500706,166,908,0.06630156991602774,13695
STABLE_POST_MERGE_2023,17500707,121,508,0.0699724517906336,7260
STABLE_POST_MERGE_2023,17500708,103,0,0.0,5253
STABLE_POST_MERGE_2023,17500709,182,2704,0.16416732438831885,16471
STABLE_POST_MERGE_2023,17500710,121,497,0.0684573002754821,7260
STABLE_POST_MERGE_2023,17500711,104,0,0.0,5356
STABLE_POST_MERGE_2023,17500712,154,331,0.02809608691961633,11781
STABLE_POST_MERGE_2023,17500713,87,0,0.0,3741
STABLE_POST_MERGE_2023,17500714,177,2140,0.13739085772984078,15576
STABLE_POST_MERGE_2023,17500715,123,691,0.09209649473543915,7503
STABLE_POST_MERGE_2023,17500716,138,1478,0.1563524806939596,9453
STABLE_POST_MERGE_2023,17500717,123,993,0.1323470611755298,7503
STABLE_POST_MERGE_2023,17500718,118,345,0.04997827031725337,6903
STABLE_POST_MERGE_2023,17500719,177,1498,0.09617360041088854,15576
STABLE_POST_MERGE_2023,17500720,116,1230,0.18440779610194902,6670
STABLE_POST_MERGE_2023,17500721,136,222,0.024183006535947713,9180
STABLE_POST_MERGE_2023,17500722,104,353,0.06590739357729648,5356
STABLE_POST_MERGE_2023,17500723,97,361,0.07753436426116839,4656
STABLE_POST_MERGE_2023,17500724,170,1337,0.09307344239470937,14365
STABLE_POST_MERGE_2023,17500725,53,327,0.23730043541364296,1378
STABLE_POST_MERGE_2023,17500726,214,1765,0.07744285024790487,22791
STABLE_POST_MERGE_2023,17500727,124,838,0.10988722790453712,7626
STABLE_POST_MERGE_2023,17500728,119,686,0.09770687936191426,7021
STABLE_POST_MERGE_2023,17500729,489,2825,0.023676623420161587,119316
STABLE_POST_MERGE_2023,17500730,139,665,0.06933583567928266,9591
STABLE_POST_MERGE_2023,17500731,140,959,0.0985611510791367,9730
STABLE_POST_MERGE_2023,17500732,199,1190,0.06040302522714583,19701
STABLE_POST_MERGE_2023,17500733,285,1408,0.03479120336051396,40470
STABLE_POST_MERGE_2023,17500734,157,1209,0.09872611464968153,12246
STABLE_POST_MERGE_2023,17500735,137,1057,0.11346071275225418,9316
STABLE_POST_MERGE_2023,17500736,125,1074,0.13858064516129032,7750
STABLE_POST_MERGE_2023,17500737,152,649,0.05655280585569885,11476
STABLE_POST_MERGE_2023,17500738,60,395,0.2231638418079096,1770
STABLE_POST_MERGE_2023,17500739,254,4061,0.12638884566306682,32131
STABLE_POST_MERGE_2023,17500740,94,0,0.0,4371
STABLE_POST_MERGE_2023,17500741,168,141,0.010051325919589392,14028
STABLE_POST_MERGE_2023,17500742,140,1233,0.12672147995889002,9730
STABLE_POST_MERGE_2023,17500743,134,857,0.09617326899337897,8911
STABLE_POST_MERGE_2023,17500744,160,1886,0.14827044025157232,12720
STABLE_POST_MERGE_2023,17500745,127,1329,0.1661042369703787,8001
STABLE_POST_MERGE_2023,17500746,143,1707,0.16812764700088645,10153
STABLE_POST_MERGE_2023,17500747,138,272,0.028773934200782822,9453
STABLE_POST_MERGE_2023,17500748,134,746,0.08371675457299967,8911
STABLE_POST_MERGE_2023,17500749,149,1519,0.13776528206058408,11026
STABLE_POST_MERGE_2023,17500750,136,656,0.07145969498910676,9180
STABLE_POST_MERGE_2023,17500751,148,1917,0.1762272476558191,10878
STABLE_POST_MERGE_2023,17500752,147,877,0.08172584102134005,10731
STABLE_POST_MERGE_2023,17500753,146,2252,0.2127538970240907,10585
STABLE_POST_MERGE_2023,17500754,168,1576,0.11234673510122611,14028
STABLE_POST_MERGE_2023,17500755,140,631,0.06485097636176773,9730
STABLE_POST_MERGE_2023,17500756,142,2247,0.22445310158825293,10011
STABLE_POST_MERGE_2023,17500757,112,981,0.1578185328185328,6216
STABLE_POST_MERGE_2023,17500758,171,933,0.06418988648090815,14535
STABLE_POST_MERGE_2023,17500759,153,787,0.06768145854833162,11628
STABLE_POST_MERGE_2023,17500760,137,1573,0.1688492915414341,9316
STABLE_POST_MERGE_2023,17500761,169,1141,0.08037475345167652,14196
STABLE_POST_MERGE_2023,17500762,146,643,0.06074633915918753,10585
STABLE_POST_MERGE_2023,17500763,120,539,0.07549019607843137,7140
STABLE_POST_MERGE_2023,17500764,181,1457,0.08944137507673419,16290
STABLE_POST_MERGE_2023,17500765,129,266,0.03221899224806202,8256
STABLE_POST_MERGE_2023,17500766,148,1481,0.13614635043206472,10878
STABLE_POST_MERGE_2023,17500767,164,1324,0.09905730959150082,13366
STABLE_POST_MERGE_2023,17500768,177,983,0.06310991268618388,15576
STABLE_POST_MERGE_2023,17500769,128,489,0.06016240157480315,8128
STABLE_POST_MERGE_2023,17500770,167,1047,0.07553567563667846,13861
STABLE_POST_MERGE_2023,17500771,130,1266,0.15098389982110913,8385
STABLE_POST_MERGE_2023,17500772,127,622,0.07774028246469192,8001
STABLE_POST_MERGE_2023,17500773,125,444,0.05729032258064516,7750
STABLE_POST_MERGE_2023,17500774,145,1901,0.18208812260536397,10440
STABLE_POST_MERGE_2023,17500775,122,315,0.042677144018425685,7381
STABLE_POST_MERGE_2023,17500776,190,2289,0.12748538011695906,17955
STABLE_POST_MERGE_2023,17500777,134,814,0.09134777241611491,8911
STABLE_POST_MERGE_2023,17500778,108,2460,0.4257528556593977,5778
STABLE_POST_MERGE_2023,17500779,205,1181,0.056480153036824486,20910
STABLE_POST_MERGE_2023,17500780,158,2624,0.2115617189389664,12403
STABLE_POST_MERGE_2023,17500781,116,1482,0.2221889055472264,6670
STABLE_POST_MERGE_2023,17500782,131,1046,0.12284204345273048,8515
STABLE_POST_MERGE_2023,17500783,171,2025,0.1393188854489164,14535
STABLE_POST_MERGE_2023,17500784,163,1381,0.10459743997576308,13203
STABLE_POST_MERGE_2023,17500785,158,1528,0.12319600096750787,12403
STABLE_POST_MERGE_2023,17500786,214,2522,0.11065771576499496,22791
STABLE_POST_MERGE_2023,17500787,178,1937,0.1229607058972894,15753
STABLE_POST_MERGE_2023,17500788,171,428,0.029446164430684554,14535
STABLE_POST_MERGE_2023,17500789,152,1787,0.15571627744858835,11476
STABLE_POST_MERGE_2023,17500790,169,1106,0.07790927021696252,14196
STABLE_POST_MERGE_2023,17500791,171,2039,0.14028207774337806,14535
STABLE_POST_MERGE_2023,17500792,151,1914,0.1690066225165563,11325
STABLE_POST_MERGE_2023,17500793,178,1066,0.0676696502253539,15753
STABLE_POST_MERGE_2023,17500794,208,3179,0.1476681531029357,21528
STABLE_POST_MERGE_2023,17500795,161,885,0.0687111801242236,12880
STABLE_POST_MERGE_2023,17500796,142,1014,0.1012885825591849,10011
STABLE_POST_MERGE_2023,17500797,147,1421,0.1324200913242009,10731
STABLE_POST_MERGE_2023,17500798,150,974,0.08715883668903802,11175
STABLE_POST_MERGE_2023,17500799,164,1467,0.10975609756097561,13366
STABLE_POST_MERGE_2023,17500800,183,2949,0.1770852098720951,16653
STABLE_POST_MERGE_2023,17500801,98,0,0.0,4753
STABLE_POST_MERGE_2023,17500802,239,1845,0.06487113673921452,28441
STABLE_POST_MERGE_2023,17500803,136,1339,0.14586056644880174,9180
STABLE_POST_MERGE_2023,17500804,148,4697,0.4317889317889318,10878
STABLE_POST_MERGE_2023,17500805,133,818,0.09318751424014582,8778
STABLE_POST_MERGE_2023,17500806,156,1493,0.12349048800661704,12090
STABLE_POST_MERGE_2023,17500807,178,7306,0.4637846759347426,15753
STABLE_POST_MERGE_2023,17500808,129,1250,0.1514050387596899,8256
STABLE_POST_MERGE_2023,17500809,201,2671,0.1328855721393035,20100
STABLE_POST_MERGE_2023,17500810,174,1403,0.09321639758155605,15051
STABLE_POST_MERGE_2023,17500811,95,0,0.0,4465
STABLE_POST_MERGE_2023,17500812,229,5244,0.20087336244541484,26106
STABLE_POST_MERGE_2023,17500813,159,2411,0.1919433166149192,12561
STABLE_POST_MERGE_2023,17500814,164,1491,0.11155169833906928,13366
STABLE_POST_MERGE_2023,17500815,169,1511,0.10643843336151028,14196
STABLE_POST_MERGE_2023,17500816,147,1112,0.10362501164849501,10731
STABLE_POST_MERGE_2023,17500817,138,0,0.0,9453
STABLE_POST_MERGE_2023,17500818,163,1823,0.13807467999697037,13203
STABLE_POST_MERGE_2023,17500819,176,1293,0.08396103896103896,15400
STABLE_POST_MERGE_2023,17500820,164,1539,0.11514289989525663,13366
STABLE_POST_MERGE_2023,17500821,153,1579,0.13579291365669074,11628
STABLE_POST_MERGE_2023,17500822,149,1691,0.1533647741701433,11026
STABLE_POST_MERGE_2023,17500823,125,999,0.1289032258064516,7750
STABLE_POST_MERGE_2023,17500824,149,2168,0.19662615635769998,11026
STABLE_POST_MERGE_2023,17500825,100,715,0.14444444444444443,4950
STABLE_POST_MERGE_2023,17500826,163,1791,0.1356509884117246,13203
STABLE_POST_MERGE_2023,17500827,134,2787,0.31275951071709124,8911
STABLE_POST_MERGE_2023,17500828,139,1302,0.13575226775101656,9591
STABLE_POST_MERGE_2023,17500829,198,1028,0.05270983951186997,19503
STABLE_POST_MERGE_2023,17500830,132,1059,0.12248438584316447,8646
STABLE_POST_MERGE_2023,17500831,117,297,0.04376657824933687,6786
STABLE_POST_MERGE_2023,17500832,134,964,0.10818090001122209,8911
STABLE_POST_MERGE_2023,17500833,118,1305,0.18904823989569752,6903
STABLE_POST_MERGE_2023,17500834,178,1569,0.09960007617596649,15753
STABLE_POST_MERGE_2023,17500835,84,487,0.13970166379804935,3486
STABLE_POST_MERGE_2023,17500836,208,3508,0.16295057599405424,21528
STABLE_POST_MERGE_2023,17500837,124,588,0.07710464201416208,7626
STABLE_POST_MERGE_2023,17500838,140,904,0.09290853031860226,9730
STABLE_POST_MERGE_2023,17500839,133,1089,0.12406015037593984,8778
STABLE_POST_MERGE_2023,17500840,157,1864,0.1522129674995917,12246
STABLE_POST_MERGE_2023,17500841,126,928,0.11784126984126984,7875
STABLE_POST_MERGE_2023,17500842,121,121,0.016666666666666666,7260
STABLE_POST_MERGE_2023,17500843,151,1728,0.15258278145695364,11325
STABLE_POST_MERGE_2023,17500844,128,969,0.11921751968503937,8128
STABLE_POST_MERGE_2023,17500845,128,638,0.07849409448818898,8128
STABLE_POST_MERGE_2023,17500846,165,957,0.07073170731707316,13530
STABLE_POST_MERGE_2023,17500847,128,3671,0.4516486220472441,8128
STABLE_POST_MERGE_2023,17500848,139,906,0.09446355958711292,9591
STABLE_POST_MERGE_2023,17500849,235,6240,0.22695035460992907,27495
STABLE_POST_MERGE_2023,17500850,211,0,0.0,22155
STABLE_POST_MERGE_2023,17500851,246,1658,0.05501908080305293,30135
STABLE_POST_MERGE_2023,17500852,143,870,0.08568895892839555,10153
STABLE_POST_MERGE_2023,17500853,117,673,0.09917477158856469,6786
STABLE_POST_MERGE_2023,17500854,160,1432,0.11257861635220126,12720
STABLE_POST_MERGE_2023,17500855,120,1038,0.1453781512605042,7140
STABLE_POST_MERGE_2023,17500856,159,5761,0.45864182787994584,12561
STABLE_POST_MERGE_2023,17500857,110,806,0.13444537114261884,5995
STABLE_POST_MERGE_2023,17500858,300,6893,0.15369007803790413,44850
STABLE_POST_MERGE_2023,17500859,118,613,0.08880197015790237,6903
STABLE_POST_MERGE_2023,17500860,126,0,0.0,7875
STABLE_POST_MERGE_2023,17500861,140,1746,0.17944501541623845,9730
STABLE_POST_MERGE_2023,17500862,166,1388,0.101350857977364,13695
STABLE_POST_MERGE_2023,17500863,142,1657,0.16551793027669565,10011
STABLE_POST_MERGE_2023,17500864,153,0,0.0,11628
STABLE_POST_MERGE_2023,17500865,151,812,0.07169977924944812,11325
STABLE_POST_MERGE_2023,17500866,133,277,0.031556163135110504,8778
STABLE_POST_MERGE_2023,17500867,148,2005,0.18431697003125574,10878
STABLE_POST_MERGE_2023,17500868,156,1581,0.13076923076923078,12090
STABLE_POST_MERGE_2023,17500869,116,951,0.14257871064467767,6670
STABLE_POST_MERGE_2023,17500870,127,0,0.0,8001
STABLE_POST_MERGE_2023,17500871,158,1329,0.1071514956059018,12403
STABLE_POST_MERGE_2023,17500872,178,2541,0.16130260902685203,15753
STABLE_POST_MERGE_2023,17500873,118,1255,0.1818050123134869,6903
STABLE_POST_MERGE_2023,17500874,141,102,0.01033434650455927,9870
STABLE_POST_MERGE_2023,17500875,222,5042,0.20553585259467613,24531
STABLE_POST_MERGE_2023,17500876,106,918,0.16495956873315365,5565
STABLE_POST_MERGE_2023,17500877,596,43918,0.24769048559020923,177310
STABLE_POST_MERGE_2023,17500878,288,1558,0.037698412698412696,41328
STABLE_POST_MERGE_2023,17500879,175,3352,0.2201642036124795,15225
STABLE_POST_MERGE_2023,17500880,201,3809,0.18950248756218904,20100
STABLE_POST_MERGE_2023,17500881,187,2676,0.1538726927721235,17391
STABLE_POST_MERGE_2023,17500882,222,4051,0.16513798866740043,24531
STABLE_POST_MERGE_2023,17500883,175,1214,0.07973727422003284,15225
STABLE_POST_MERGE_2023,17500884,319,2871,0.05660377358490566,50721
STABLE_POST_MERGE_2023,17500885,152,1723,0.15013942140118508,11476
STABLE_POST_MERGE_2023,17500886,200,54,0.0027135678391959797,19900
STABLE_POST_MERGE_2023,17500887,159,1337,0.10644057001831064,12561
STABLE_POST_MERGE_2023,17500888,125,398,0.05135483870967742,7750
STABLE_POST_MERGE_2023,17500889,146,923,0.08719886632026452,10585
STABLE_POST_MERGE_2023,17500890,148,939,0.08632101489244347,10878
STABLE_POST_MERGE_2023,17500891,137,1972,0.2116788321167883,9316
STABLE_POST_MERGE_2023,17500892,170,1787,0.12439958231813436,14365
STABLE_POST_MERGE_2023,17500893,125,819,0.10567741935483871,7750
STABLE_POST_MERGE_2023,17500894,158,2897,0.23357252277674756,12403
STABLE_POST_MERGE_2023,17500895,131,1147,0.13470346447445683,8515
STABLE_POST_MERGE_2023,17500896,135,1184,0.13090105030403537,9045
STABLE_POST_MERGE_2023,17500897,149,1639,0.14864864864864866,11026
STABLE_POST_MERGE_2023,17500898,158,1912,0.15415625251955173,12403
STABLE_POST_MERGE_2023,17500899,155,1816,0.1521575198994554,11935
STABLE_POST_MERGE_2023,17500900,133,130,0.014809751651856915,8778
STABLE_POST_MERGE_2023,17500901,125,1007,0.12993548387096773,7750
STABLE_POST_MERGE_2023,17500902,151,286,0.02525386313465784,11325
STABLE_POST_MERGE_2023,17500903,159,1589,0.12650266698511264,12561
STABLE_POST_MERGE_2023,17500904,133,404,0.04602415128730918,8778
STABLE_POST_MERGE_2023,17500905,116,657,0.0985007496251874,6670
STABLE_POST_MERGE_2023,17500906,150,711,0.0636241610738255,11175
STABLE_POST_MERGE_2023,17500907,163,1041,0.0788457168825267,13203
STABLE_POST_MERGE_2023,17500908,204,1292,0.06239737274220033,20706
STABLE_POST_MERGE_2023,17500909,192,1705,0.09298647469458987,18336
STABLE_POST_MERGE_2023,17500910,197,1361,0.07049621879208537,19306
STABLE_POST_MERGE_2023,17500911,187,546,0.031395549422114886,17391
STABLE_POST_MERGE_2023,17500912,201,2275,0.11318407960199005,20100
STABLE_POST_MERGE_2023,17500913,122,845,0.11448313236688795,7381
STABLE_POST_MERGE_2023,17500914,129,1328,0.16085271317829458,8256
STABLE_POST_MERGE_2023,17500915,173,2613,0.1756284446834252,14878
STABLE_POST_MERGE_2023,17500916,141,706,0.07152988855116514,9870
STABLE_POST_MERGE_2023,17500917,141,464,0.04701114488348531,9870
STABLE_POST_MERGE_2023,17500918,124,236,0.030946761080514033,7626
STABLE_POST_MERGE_2023,17500919,122,774,0.10486383958813168,7381
STABLE_POST_MERGE_2023,17500920,106,173,0.03108715184186882,5565
STABLE_POST_MERGE_2023,17500921,213,803,0.03556559482682257,22578
STABLE_POST_MERGE_2023,17500922,133,482,0.05491000227842333,8778
STABLE_POST_MERGE_2023,17500923,113,398,0.06289506953223767,6328
STABLE_POST_MERGE_2023,17500924,142,1042,0.10408550594346219,10011
STABLE_POST_MERGE_2023,17500925,107,80,0.014106859460412626,5671
STABLE_POST_MERGE_2023,17500926,127,1574,0.19672540932383453,8001
STABLE_POST_MERGE_2023,17500927,136,625,0.06808278867102396,9180
STABLE_POST_MERGE_2023,17500928,142,1069,0.10678253920687245,10011
STABLE_POST_MERGE_2023,17500929,203,2335,0.11388577281373458,20503
STABLE_POST_MERGE_2023,17500930,95,2,0.0004479283314669653,4465
STABLE_POST_MERGE_2023,17500931,116,185,0.027736131934032984,6670
STABLE_POST_MERGE_2023,17500932,132,617,0.07136247975942632,8646
STABLE_POST_MERGE_2023,17500933,126,1287,0.16342857142857142,7875
STABLE_POST_MERGE_2023,17500934,115,354,0.0540045766590389,6555
STABLE_POST_MERGE_2023,17500935,176,411,0.026688311688311688,15400
STABLE_POST_MERGE_2023,17500936,137,307,0.03295405753542293,9316
STABLE_POST_MERGE_2023,17500937,149,790,0.07164883003809178,11026
STABLE_POST_MERGE_2023,17500938,128,323,0.039739173228346455,8128
STABLE_POST_MERGE_2023,17500939,149,582,0.052784327952113186,11026
STABLE_POST_MERGE_2023,17500940,124,770,0.1009703645423551,7626
STABLE_POST_MERGE_2023,17500941,139,870,0.09071004066312167,9591
STABLE_POST_MERGE_2023,17500942,158,503,0.04055470450697412,12403
STABLE_POST_MERGE_2023,17500943,129,638,0.07727713178294573,8256
STABLE_POST_MERGE_2023,17500944,133,0,0.0,8778
STABLE_POST_MERGE_2023,17500945,134,1205,0.13522612501402761,8911
STABLE_POST_MERGE_2023,17500946,208,0,0.0,21528
STABLE_POST_MERGE_2023,17500947,166,598,0.04366557137641475,13695
STABLE_POST_MERGE_2023,17500948,129,1002,0.12136627906976744,8256
STABLE_POST_MERGE_2023,17500949,164,3181,0.23799191979649859,13366
STABLE_POST_MERGE_2023,17500950,93,465,0.10869565217391304,4278
STABLE_POST_MERGE_2023,17500951,238,261,0.009254334645250505,28203
STABLE_POST_MERGE_2023,17500952,221,1755,0.07219251336898395,24310
STABLE_POST_MERGE_2023,17500953,132,0,0.0,8646
STABLE_POST_MERGE_2023,17500954,143,375,0.03693489608982567,10153
STABLE_POST_MERGE_2023,17500955,98,322,0.06774668630338733,4753
STABLE_POST_MERGE_2023,17500956,145,588,0.05632183908045977,10440
STABLE_POST_MERGE_2023,17500957,144,1564,0.1519036519036519,10296
STABLE_POST_MERGE_2023,17500958,210,1715,0.07814992025518341,21945
STABLE_POST_MERGE_2023,17500959,95,0,0.0,4465
STABLE_POST_MERGE_2023,17500960,139,540,0.05630278385986863,9591
STABLE_POST_MERGE_2023,17500961,155,348,0.02915793883535819,11935
STABLE_POST_MERGE_2023,17500962,161,766,0.059472049689440996,12880
STABLE_POST_MERGE_2023,17500963,133,797,0.09079516974253816,8778
STABLE_POST_MERGE_2023,17500964,120,572,0.08011204481792718,7140
STABLE_POST_MERGE_2023,17500965,169,1007,0.07093547478162862,14196
STABLE_POST_MERGE_2023,17500966,142,1063,0.10618319848167017,10011
STABLE_POST_MERGE_2023,17500967,151,1365,0.1205298013245033,11325
STABLE_POST_MERGE_2023,17500968,122,193,0.026148218398590977,7381
STABLE_POST_MERGE_2023,17500969,142,284,0.028368794326241134,10011
STABLE_POST_MERGE_2023,17500970,155,611,0.05119396732299958,11935
STABLE_POST_MERGE_2023,17500971,176,454,0.029480519480519482,15400
STABLE_POST_MERGE_2023,17500972,119,797,0.11351659307790914,7021
STABLE_POST_MERGE_2023,17500973,227,0,0.0,25651
STABLE_POST_MERGE_2023,17500974,297,10112,0.23004823004823005,43956
STABLE_POST_MERGE_2023,17500975,149,740,0.06711409395973154,11026
STABLE_POST_MERGE_2023,17500976,115,470,0.07170099160945843,6555
STABLE_POST_MERGE_2023,17500977,149,446,0.04044984581897334,11026
STABLE_POST_MERGE_2023,17500978,220,1370,0.056870070568700706,24090
STABLE_POST_MERGE_2023,17500979,173,301,0.02023121387283237,14878
STABLE_POST_MERGE_2023,17500980,167,641,0.04624485967823389,13861
STABLE_POST_MERGE_2023,17500981,155,1325,0.1110180142438207,11935
STABLE_POST_MERGE_2023,17500982,172,9,0.0006119951040391676,14706
STABLE_POST_MERGE_2023,17500983,163,1555,0.117776262970537,13203
STABLE_POST_MERGE_2023,17500984,145,850,0.08141762452107279,10440
STABLE_POST_MERGE_2023,17500985,145,990,0.09482758620689655,10440
STABLE_POST_MERGE_2023,17500986,141,523,0.05298885511651469,9870
STABLE_POST_MERGE_2023,17500987,131,1217,0.14292425132119788,8515
STABLE_POST_MERGE_2023,17500988,168,1856,0.13230681494154548,14028
STABLE_POST_MERGE_2023,17500989,111,350,0.05733005733005733,6105
STABLE_POST_MERGE_2023,17500990,152,749,0.06526664342976647,11476
STABLE_POST_MERGE_2023,17500991,130,782,0.09326177698270721,8385
STABLE_POST_MERGE_2023,17500992,152,1110,0.09672359707215057,11476
STABLE_POST_MERGE_2023,17500993,117,0,0.0,6786
STABLE_POST_MERGE_2023,17500994,165,1582,0.11692535107169254,13530
STABLE_POST_MERGE_2023,17500995,158,803,0.06474240103200839,12403
STABLE_POST_MERGE_2023,17500996,114,814,0.1263778916317342,6441
STABLE_POST_MERGE_2023,17500997,121,46,0.006336088154269973,7260
STABLE_POST_MERGE_2023,17500998,147,1465,0.13652036156928524,10731
STABLE_POST_MERGE_2023,17500999,151,755,0.06666666666666667,11325
STABLE_POST_MERGE_2023,17501000,179,240,0.015064967673090202,15931
FTX_COLLAPSE_NOV_2022,15970000,141,0,0.0,9870
FTX_COLLAPSE_NOV_2022,15970001,163,267,0.020222676664394455,13203
FTX_COLLAPSE_NOV_2022,15970002,209,807,0.03712734633787265,21736
FTX_COLLAPSE_NOV_2022,15970003,159,835,0.06647559907650664,12561
FTX_COLLAPSE_NOV_2022,15970004,154,726,0.06162464985994398,11781
FTX_COLLAPSE_NOV_2022,15970005,217,1085,0.046296296296296294,23436
FTX_COLLAPSE_NOV_2022,15970006,111,721,0.1180999180999181,6105
FTX_COLLAPSE_NOV_2022,15970007,175,1618,0.10627257799671593,15225
FTX_COLLAPSE_NOV_2022,15970008,136,462,0.05032679738562092,9180
FTX_COLLAPSE_NOV_2022,15970009,218,983,0.04155921024817148,23653
FTX_COLLAPSE_NOV_2022,15970010,103,0,0.0,5253
FTX_COLLAPSE_NOV_2022,15970011,214,708,0.031064894037119917,22791
FTX_COLLAPSE_NOV_2022,15970012,13,0,0.0,78
FTX_COLLAPSE_NOV_2022,15970013,337,2514,0.04440440864773209,56616
FTX_COLLAPSE_NOV_2022,15970014,191,453,0.024965555249379996,18145
FTX_COLLAPSE_NOV_2022,15970015,32,0,0.0,496
FTX_COLLAPSE_NOV_2022,15970016,322,911,0.01762736789148817,51681
FTX_COLLAPSE_NOV_2022,15970017,187,1734,0.09970674486803519,17391
FTX_COLLAPSE_NOV_2022,15970018,125,960,0.12387096774193548,7750
FTX_COLLAPSE_NOV_2022,15970019,170,900,0.06265227984684998,14365
FTX_COLLAPSE_NOV_2022,15970020,199,1050,0.05329678696512868,19701
FTX_COLLAPSE_NOV_2022,15970021,270,1033,0.028445545917664877,36315
FTX_COLLAPSE_NOV_2022,15970022,122,2,0.00027096599376778217,7381
FTX_COLLAPSE_NOV_2022,15970023,182,1933,0.11735778034120575,16471
FTX_COLLAPSE_NOV_2022,15970024,175,0,0.0,15225
FTX_COLLAPSE_NOV_2022,15970025,156,306,0.025310173697270472,12090
FTX_COLLAPSE_NOV_2022,15970026,204,0,0.0,20706
FTX_COLLAPSE_NOV_2022,15970027,187,1642,0.0944166522914151,17391
FTX_COLLAPSE_NOV_2022,15970028,126,132,0.016761904761904763,7875
FTX_COLLAPSE_NOV_2022,15970029,181,2026,0.12437077961939841,16290
FTX_COLLAPSE_NOV_2022,15970030,142,827,0.08260912995704725,10011
FTX_COLLAPSE_NOV_2022,15970031,170,186,0.012948137835015663,14365
FTX_COLLAPSE_NOV_2022,15970032,136,431,0.04694989106753813,9180
FTX_COLLAPSE_NOV_2022,15970033,135,664,0.07341072415699282,9045
FTX_COLLAPSE_NOV_2022,15970034,175,1708,0.11218390804597701,15225
FTX_COLLAPSE_NOV_2022,15970035,166,1594,0.11639284410368747,13695
FTX_COLLAPSE_NOV_2022,15970036,177,730,0.04686697483307653,15576
FTX_COLLAPSE_NOV_2022,15970037,175,344,0.0225944170771757,15225
